timestamp,current_mA,power_mW,voltage_V
2026-06-10T00:55:43.040Z,64.52,212.916,3.3
2026-06-10T00:55:43.241Z,61.4,202.62,3.3
2026-06-10T00:55:43.443Z,62.49,206.217,3.3
2026-06-10T00:55:43.645Z,88.61,292.413,3.3
2026-06-10T00:55:43.847Z,137.11,452.463,3.3
2026-06-10T00:55:44.048Z,120.74,398.442,3.3
2026-06-10T00:55:44.248Z,141.4,466.62,3.3
2026-06-10T00:55:44.451Z,126.27,416.691,3.3
2026-06-10T00:55:44.652Z,102.79,339.207,3.3
2026-06-10T00:55:44.852Z,103.76,342.408,3.3
2026-06-10T00:55:45.054Z,102.1,336.93,3.3
2026-06-10T00:55:45.254Z,101.24,334.092,3.3
2026-06-10T00:55:45.458Z,104.52,344.916,3.3
2026-06-10T00:55:45.659Z,118.78,391.974,3.3
2026-06-10T00:55:45.861Z,120.07,396.231,3.3
2026-06-10T00:55:46.062Z,102.83,339.339,3.3
2026-06-10T00:55:46.263Z,94.05,310.365,3.3
2026-06-10T00:55:46.466Z,93.53,308.649,3.3
2026-06-10T00:55:46.668Z,94.48,311.784,3.3
2026-06-10T00:55:46.870Z,96.99,320.067,3.3
2026-06-10T00:55:47.071Z,101.1,333.63,3.3
2026-06-10T00:55:47.273Z,96.11,317.163,3.3
2026-06-10T00:55:47.474Z,73.96,244.068,3.3
2026-06-10T00:55:47.677Z,54.85,181.005,3.3
2026-06-10T00:55:47.878Z,21.02,69.366,3.3
2026-06-10T00:55:48.080Z,1.6,5.28,3.3
2026-06-10T00:55:48.281Z,0.1,0.33,3.3
2026-06-10T00:55:48.483Z,0.03,0.099,3.3
2026-06-10T00:55:48.684Z,0.02,0.066,3.3
2026-06-10T00:55:48.886Z,0.02,0.066,3.3
2026-06-10T00:55:49.087Z,0.02,0.066,3.3
2026-06-10T00:55:49.288Z,0.01,0.033,3.3
2026-06-10T00:55:49.490Z,0.01,0.033,3.3
2026-06-10T00:55:49.692Z,0.01,0.033,3.3
2026-06-10T00:55:49.892Z,0.01,0.033,3.3
2026-06-10T00:55:50.096Z,0.01,0.033,3.3
2026-06-10T00:55:50.297Z,0.01,0.033,3.3
2026-06-10T00:55:50.498Z,0.01,0.033,3.3
2026-06-10T00:55:50.700Z,0.01,0.033,3.3
2026-06-10T00:55:50.902Z,0.01,0.033,3.3
2026-06-10T00:55:51.103Z,0.02,0.066,3.3
2026-06-10T00:55:51.305Z,0.01,0.033,3.3
2026-06-10T00:55:51.506Z,0.01,0.033,3.3
2026-06-10T00:55:51.707Z,0.01,0.033,3.3
2026-06-10T00:55:51.908Z,0.02,0.066,3.3
2026-06-10T00:55:52.110Z,0.02,0.066,3.3
2026-06-10T00:55:52.310Z,0.02,0.066,3.3
2026-06-10T00:55:52.511Z,0.02,0.066,3.3
2026-06-10T00:55:52.713Z,0.02,0.066,3.3
2026-06-10T00:55:52.915Z,0.01,0.033,3.3
2026-06-10T00:55:53.116Z,0.02,0.066,3.3
2026-06-10T00:55:53.319Z,0.02,0.066,3.3
2026-06-10T00:55:53.520Z,0.01,0.033,3.3
2026-06-10T00:55:53.721Z,0.01,0.033,3.3
2026-06-10T00:55:53.923Z,0.02,0.066,3.3
2026-06-10T00:55:54.123Z,0.02,0.066,3.3
2026-06-10T00:55:54.326Z,0.02,0.066,3.3
2026-06-10T00:55:54.527Z,0.02,0.066,3.3
2026-06-10T00:55:54.729Z,0.02,0.066,3.3
2026-06-10T00:55:54.931Z,0.02,0.066,3.3
2026-06-10T00:55:55.132Z,0.02,0.066,3.3
2026-06-10T00:55:55.333Z,0.01,0.033,3.3
2026-06-10T00:55:55.533Z,0.01,0.033,3.3
2026-06-10T00:55:55.735Z,0.01,0.033,3.3
2026-06-10T00:55:55.937Z,0.02,0.066,3.3
2026-06-10T00:55:56.139Z,0.02,0.066,3.3
2026-06-10T00:55:56.340Z,0.02,0.066,3.3
2026-06-10T00:55:56.541Z,0.02,0.066,3.3
2026-06-10T00:55:56.743Z,0.02,0.066,3.3
2026-06-10T00:55:56.945Z,0.02,0.066,3.3
2026-06-10T00:55:57.147Z,0.01,0.033,3.3
2026-06-10T00:55:57.348Z,0.01,0.033,3.3
2026-06-10T00:55:57.550Z,0.01,0.033,3.3
2026-06-10T00:55:57.753Z,0.01,0.033,3.3
2026-06-10T00:55:57.954Z,0,0,3.3
2026-06-10T00:55:58.155Z,0.01,0.033,3.3
2026-06-10T00:55:58.358Z,0.01,0.033,3.3
2026-06-10T00:55:58.559Z,0,0,3.3
2026-06-10T00:55:58.760Z,0,0,3.3
2026-06-10T00:55:58.960Z,0,0,3.3
2026-06-10T00:55:59.162Z,0,0,3.3
2026-06-10T00:55:59.362Z,0,0,3.3
2026-06-10T00:55:59.563Z,0.01,0.033,3.3
2026-06-10T00:55:59.765Z,0.01,0.033,3.3
2026-06-10T00:55:59.967Z,0.01,0.033,3.3
2026-06-10T00:56:00.168Z,0.01,0.033,3.3
2026-06-10T00:56:00.369Z,0.01,0.033,3.3
2026-06-10T00:56:00.571Z,0.01,0.033,3.3
2026-06-10T00:56:00.772Z,0.01,0.033,3.3
2026-06-10T00:56:00.973Z,0,0,3.3
2026-06-10T00:56:01.175Z,0,0,3.3
2026-06-10T00:56:01.377Z,0,0,3.3
2026-06-10T00:56:01.578Z,0,0,3.3
2026-06-10T00:56:01.779Z,0,0,3.3
2026-06-10T00:56:01.982Z,0,0,3.3
2026-06-10T00:56:02.182Z,0,0,3.3
2026-06-10T00:56:02.384Z,0,0,3.3
2026-06-10T00:56:02.586Z,0,0,3.3
2026-06-10T00:56:02.786Z,0,0,3.3
2026-06-10T00:56:02.987Z,0,0,3.3
2026-06-10T00:56:03.189Z,0,0,3.3
2026-06-10T00:56:03.390Z,0,0,3.3
2026-06-10T00:56:03.592Z,0.01,0.033,3.3
2026-06-10T00:56:03.792Z,0.01,0.033,3.3
2026-06-10T00:56:03.993Z,0,0,3.3
2026-06-10T00:56:04.195Z,0.01,0.033,3.3
2026-06-10T00:56:04.397Z,0.01,0.033,3.3
2026-06-10T00:56:04.598Z,0.01,0.033,3.3
2026-06-10T00:56:04.800Z,0.01,0.033,3.3
2026-06-10T00:56:05.002Z,0.01,0.033,3.3
2026-06-10T00:56:05.204Z,0.02,0.066,3.3
2026-06-10T00:56:05.406Z,0.02,0.066,3.3
2026-06-10T00:56:05.606Z,0.02,0.066,3.3
2026-06-10T00:56:05.807Z,0.02,0.066,3.3
2026-06-10T00:56:06.009Z,0.01,0.033,3.3
2026-06-10T00:56:06.210Z,0.01,0.033,3.3
2026-06-10T00:56:06.412Z,0.02,0.066,3.3
2026-06-10T00:56:06.615Z,0.02,0.066,3.3
2026-06-10T00:56:06.817Z,0.02,0.066,3.3
2026-06-10T00:56:07.018Z,0.02,0.066,3.3
2026-06-10T00:56:07.220Z,0.01,0.033,3.3
2026-06-10T00:56:07.425Z,0.01,0.033,3.3
2026-06-10T00:56:07.624Z,0.02,0.066,3.3
2026-06-10T00:56:07.824Z,0.03,0.099,3.3
2026-06-10T00:56:08.026Z,0.03,0.099,3.3
2026-06-10T00:56:08.230Z,0.03,0.099,3.3
2026-06-10T00:56:08.430Z,0.02,0.066,3.3
2026-06-10T00:56:08.632Z,0.02,0.066,3.3
2026-06-10T00:56:08.834Z,0.01,0.033,3.3
2026-06-10T00:56:09.035Z,0.01,0.033,3.3
2026-06-10T00:56:09.237Z,0.01,0.033,3.3
2026-06-10T00:56:09.441Z,0.01,0.033,3.3
2026-06-10T00:56:09.640Z,0.02,0.066,3.3
2026-06-10T00:56:09.842Z,0.02,0.066,3.3
2026-06-10T00:56:10.043Z,0.03,0.099,3.3
2026-06-10T00:56:10.244Z,0.02,0.066,3.3
2026-06-10T00:56:10.451Z,0.02,0.066,3.3
2026-06-10T00:56:10.653Z,0.02,0.066,3.3
2026-06-10T00:56:10.855Z,0.01,0.033,3.3
2026-06-10T00:56:11.058Z,0.01,0.033,3.3
2026-06-10T00:56:11.259Z,0.01,0.033,3.3
2026-06-10T00:56:11.462Z,0.01,0.033,3.3
2026-06-10T00:56:11.664Z,0.02,0.066,3.3
2026-06-10T00:56:11.866Z,0.03,0.099,3.3
2026-06-10T00:56:12.069Z,0.02,0.066,3.3
2026-06-10T00:56:12.270Z,0.02,0.066,3.3
2026-06-10T00:56:12.471Z,0.02,0.066,3.3
2026-06-10T00:56:12.673Z,0.01,0.033,3.3
2026-06-10T00:56:12.874Z,0.01,0.033,3.3
2026-06-10T00:56:13.075Z,0.01,0.033,3.3
2026-06-10T00:56:13.276Z,0.01,0.033,3.3
2026-06-10T00:56:13.477Z,0.01,0.033,3.3
2026-06-10T00:56:13.678Z,0.02,0.066,3.3
2026-06-10T00:56:13.879Z,0.02,0.066,3.3
2026-06-10T00:56:14.080Z,0.02,0.066,3.3
2026-06-10T00:56:14.283Z,0.02,0.066,3.3
2026-06-10T00:56:14.485Z,0.02,0.066,3.3
2026-06-10T00:56:14.686Z,0.02,0.066,3.3
2026-06-10T00:56:14.888Z,0.01,0.033,3.3
2026-06-10T00:56:15.089Z,0.02,0.066,3.3
2026-06-10T00:56:15.292Z,0.02,0.066,3.3
2026-06-10T00:56:15.494Z,0.02,0.066,3.3
2026-06-10T00:56:15.695Z,0.02,0.066,3.3
2026-06-10T00:56:15.896Z,0.02,0.066,3.3
2026-06-10T00:56:16.096Z,0.02,0.066,3.3
2026-06-10T00:56:16.297Z,0.01,0.033,3.3
2026-06-10T00:56:16.498Z,0.01,0.033,3.3
2026-06-10T00:56:16.700Z,0.01,0.033,3.3
2026-06-10T00:56:16.901Z,0.01,0.033,3.3
2026-06-10T00:56:17.101Z,0.02,0.066,3.3
2026-06-10T00:56:17.303Z,0.02,0.066,3.3
2026-06-10T00:56:17.504Z,0.02,0.066,3.3
2026-06-10T00:56:17.705Z,0.02,0.066,3.3
2026-06-10T00:56:17.906Z,0.01,0.033,3.3
2026-06-10T00:56:18.108Z,0.01,0.033,3.3
2026-06-10T00:56:18.310Z,0.01,0.033,3.3
2026-06-10T00:56:18.511Z,0.02,0.066,3.3
2026-06-10T00:56:18.713Z,0.02,0.066,3.3
2026-06-10T00:56:18.915Z,0.02,0.066,3.3
2026-06-10T00:56:19.117Z,0.01,0.033,3.3
2026-06-10T00:56:19.319Z,0.01,0.033,3.3
2026-06-10T00:56:19.521Z,0.02,0.066,3.3
2026-06-10T00:56:19.722Z,0.02,0.066,3.3
2026-06-10T00:56:19.924Z,0.02,0.066,3.3
2026-06-10T00:56:20.125Z,0.02,0.066,3.3
2026-06-10T00:56:20.325Z,0.01,0.033,3.3
2026-06-10T00:56:20.525Z,0.01,0.033,3.3
2026-06-10T00:56:20.728Z,0.01,0.033,3.3
2026-06-10T00:56:20.930Z,0.01,0.033,3.3
2026-06-10T00:56:21.131Z,0.02,0.066,3.3
2026-06-10T00:56:21.331Z,0.02,0.066,3.3
2026-06-10T00:56:21.534Z,0.02,0.066,3.3
2026-06-10T00:56:21.734Z,0.02,0.066,3.3
2026-06-10T00:56:21.936Z,0.02,0.066,3.3
2026-06-10T00:56:22.137Z,0.02,0.066,3.3
2026-06-10T00:56:22.337Z,0.02,0.066,3.3
2026-06-10T00:56:22.538Z,0.01,0.033,3.3
2026-06-10T00:56:22.740Z,0.02,0.066,3.3
2026-06-10T00:56:22.941Z,0.02,0.066,3.3
2026-06-10T00:56:23.143Z,0.02,0.066,3.3
2026-06-10T00:56:23.345Z,0.02,0.066,3.3
2026-06-10T00:56:23.548Z,0.02,0.066,3.3
2026-06-10T00:56:23.749Z,0.02,0.066,3.3
2026-06-10T00:56:23.950Z,0.01,0.033,3.3
2026-06-10T00:56:24.151Z,0.02,0.066,3.3
2026-06-10T00:56:24.352Z,0.02,0.066,3.3
2026-06-10T00:56:24.554Z,0.02,0.066,3.3
2026-06-10T00:56:24.756Z,0.02,0.066,3.3
2026-06-10T00:56:24.958Z,0.02,0.066,3.3
2026-06-10T00:56:25.159Z,0.02,0.066,3.3
2026-06-10T00:56:25.360Z,0.01,0.033,3.3
2026-06-10T00:56:25.561Z,0.01,0.033,3.3
2026-06-10T00:56:25.763Z,0.01,0.033,3.3
2026-06-10T00:56:25.964Z,0.01,0.033,3.3
2026-06-10T00:56:26.166Z,0.02,0.066,3.3
2026-06-10T00:56:26.368Z,0.02,0.066,3.3
2026-06-10T00:56:26.571Z,0.03,0.099,3.3
2026-06-10T00:56:26.772Z,0.03,0.099,3.3
2026-06-10T00:56:26.973Z,0.02,0.066,3.3
2026-06-10T00:56:27.173Z,0.02,0.066,3.3
2026-06-10T00:56:27.374Z,0.01,0.033,3.3
2026-06-10T00:56:27.575Z,0.01,0.033,3.3
2026-06-10T00:56:27.776Z,0.01,0.033,3.3
2026-06-10T00:56:27.979Z,0.01,0.033,3.3
2026-06-10T00:56:28.181Z,0.02,0.066,3.3
2026-06-10T00:56:28.382Z,0.02,0.066,3.3
2026-06-10T00:56:28.584Z,0.02,0.066,3.3
2026-06-10T00:56:28.785Z,0.01,0.033,3.3
2026-06-10T00:56:28.985Z,0.01,0.033,3.3
2026-06-10T00:56:29.187Z,0.01,0.033,3.3
2026-06-10T00:56:29.387Z,0.01,0.033,3.3
2026-06-10T00:56:29.588Z,0.02,0.066,3.3
2026-06-10T00:56:29.790Z,0.02,0.066,3.3
2026-06-10T00:56:29.992Z,0.02,0.066,3.3
2026-06-10T00:56:30.193Z,0.02,0.066,3.3
2026-06-10T00:56:30.394Z,0.02,0.066,3.3
2026-06-10T00:56:30.595Z,0.02,0.066,3.3
2026-06-10T00:56:30.796Z,0.02,0.066,3.3
2026-06-10T00:56:30.997Z,0.02,0.066,3.3
2026-06-10T00:56:31.198Z,0.01,0.033,3.3
2026-06-10T00:56:31.399Z,0.02,0.066,3.3
2026-06-10T00:56:31.601Z,0.02,0.066,3.3
2026-06-10T00:56:31.803Z,0.02,0.066,3.3
2026-06-10T00:56:32.004Z,0.02,0.066,3.3
2026-06-10T00:56:32.205Z,0.02,0.066,3.3
2026-06-10T00:56:32.406Z,0.01,0.033,3.3
2026-06-10T00:56:32.607Z,0.01,0.033,3.3
2026-06-10T00:56:32.810Z,0.01,0.033,3.3
2026-06-10T00:56:33.011Z,0.02,0.066,3.3
2026-06-10T00:56:33.213Z,0.02,0.066,3.3
2026-06-10T00:56:33.416Z,0.02,0.066,3.3
2026-06-10T00:56:33.616Z,0.02,0.066,3.3
2026-06-10T00:56:33.816Z,0.01,0.033,3.3
2026-06-10T00:56:34.018Z,0.01,0.033,3.3
2026-06-10T00:56:34.220Z,0.02,0.066,3.3
2026-06-10T00:56:34.427Z,0.02,0.066,3.3
2026-06-10T00:56:34.625Z,0.02,0.066,3.3
2026-06-10T00:56:34.826Z,0.02,0.066,3.3
2026-06-10T00:56:35.027Z,0.02,0.066,3.3
2026-06-10T00:56:35.229Z,0.02,0.066,3.3
2026-06-10T00:56:35.429Z,0.02,0.066,3.3
2026-06-10T00:56:35.630Z,0.01,0.033,3.3
2026-06-10T00:56:35.831Z,0.01,0.033,3.3
2026-06-10T00:56:36.032Z,0.01,0.033,3.3
2026-06-10T00:56:36.234Z,0.02,0.066,3.3
2026-06-10T00:56:36.436Z,0.02,0.066,3.3
2026-06-10T00:56:36.637Z,0.02,0.066,3.3
2026-06-10T00:56:36.839Z,0.01,0.033,3.3
2026-06-10T00:56:37.041Z,0.01,0.033,3.3
2026-06-10T00:56:37.243Z,0.01,0.033,3.3
2026-06-10T00:56:37.446Z,0.02,0.066,3.3
2026-06-10T00:56:37.647Z,0.02,0.066,3.3
2026-06-10T00:56:37.848Z,0.02,0.066,3.3
2026-06-10T00:56:38.050Z,0.02,0.066,3.3
2026-06-10T00:56:38.252Z,0.01,0.033,3.3
2026-06-10T00:56:38.455Z,0.01,0.033,3.3
2026-06-10T00:56:38.657Z,0.02,0.066,3.3
2026-06-10T00:56:38.859Z,0.02,0.066,3.3
2026-06-10T00:56:39.062Z,0.02,0.066,3.3
2026-06-10T00:56:39.263Z,0.02,0.066,3.3
2026-06-10T00:56:39.463Z,0.01,0.033,3.3
2026-06-10T00:56:39.665Z,0.01,0.033,3.3
2026-06-10T00:56:39.866Z,0.01,0.033,3.3
2026-06-10T00:56:40.068Z,0.01,0.033,3.3
2026-06-10T00:56:40.270Z,4.81,15.873,3.3
2026-06-10T00:56:40.471Z,45.66,150.678,3.3
2026-06-10T00:56:40.671Z,64.65,213.345,3.3
2026-06-10T00:56:40.873Z,65.18,215.094,3.3
2026-06-10T00:56:41.075Z,67.59,223.047,3.3
2026-06-10T00:56:41.277Z,72.52,239.316,3.3
2026-06-10T00:56:41.480Z,66.24,218.592,3.3
2026-06-10T00:56:41.681Z,56.56,186.648,3.3
2026-06-10T00:56:41.882Z,53.51,176.583,3.3
2026-06-10T00:56:42.083Z,51.68,170.544,3.3
2026-06-10T00:56:42.284Z,55.35,182.655,3.3
2026-06-10T00:56:42.485Z,63.12,208.296,3.3
2026-06-10T00:56:42.687Z,68.59,226.347,3.3
2026-06-10T00:56:42.888Z,67.66,223.278,3.3
2026-06-10T00:56:43.089Z,62.66,206.778,3.3
2026-06-10T00:56:43.290Z,62.99,207.867,3.3
2026-06-10T00:56:43.492Z,62.44,206.052,3.3
2026-06-10T00:56:43.693Z,61.75,203.775,3.3
2026-06-10T00:56:43.895Z,62.97,207.801,3.3
2026-06-10T00:56:44.096Z,64.05,211.365,3.3
2026-06-10T00:56:44.297Z,62.55,206.415,3.3
2026-06-10T00:56:44.497Z,96.19,317.427,3.3
2026-06-10T00:56:44.699Z,137.19,452.727,3.3
2026-06-10T00:56:44.900Z,107.48,354.684,3.3
2026-06-10T00:56:45.101Z,102.69,338.877,3.3
2026-06-10T00:56:45.303Z,118.69,391.677,3.3
2026-06-10T00:56:45.505Z,121.21,399.993,3.3
2026-06-10T00:56:45.705Z,105.88,349.404,3.3
2026-06-10T00:56:45.906Z,103.29,340.857,3.3
2026-06-10T00:56:46.109Z,100.8,332.64,3.3
2026-06-10T00:56:46.310Z,102.13,337.029,3.3
2026-06-10T00:56:46.511Z,113.33,373.989,3.3
2026-06-10T00:56:46.711Z,120.42,397.386,3.3
2026-06-10T00:56:46.912Z,104.2,343.86,3.3
2026-06-10T00:56:47.113Z,90.86,299.838,3.3
2026-06-10T00:56:47.315Z,90.27,297.891,3.3
2026-06-10T00:56:47.517Z,90.36,298.188,3.3
2026-06-10T00:56:47.718Z,92.17,304.161,3.3
2026-06-10T00:56:47.918Z,92.74,306.042,3.3
2026-06-10T00:56:48.121Z,94.63,312.279,3.3
2026-06-10T00:56:48.323Z,79.26,261.558,3.3
2026-06-10T00:56:48.523Z,56.87,187.671,3.3
2026-06-10T00:56:48.725Z,30.87,101.871,3.3
2026-06-10T00:56:48.928Z,2.7,8.91,3.3
2026-06-10T00:56:49.130Z,0.93,3.069,3.3
2026-06-10T00:56:49.332Z,0.04,0.132,3.3
2026-06-10T00:56:49.533Z,0.02,0.066,3.3
2026-06-10T00:56:49.734Z,0.01,0.033,3.3
2026-06-10T00:56:49.936Z,0.01,0.033,3.3
2026-06-10T00:56:50.138Z,0.01,0.033,3.3
2026-06-10T00:56:50.340Z,0.01,0.033,3.3
2026-06-10T00:56:50.541Z,0.01,0.033,3.3
2026-06-10T00:56:50.742Z,0.01,0.033,3.3
2026-06-10T00:56:50.943Z,0.01,0.033,3.3
2026-06-10T00:56:51.145Z,0.01,0.033,3.3
2026-06-10T00:56:51.347Z,0.01,0.033,3.3
2026-06-10T00:56:51.549Z,0.01,0.033,3.3
2026-06-10T00:56:51.752Z,0.01,0.033,3.3
2026-06-10T00:56:51.953Z,0.02,0.066,3.3
2026-06-10T00:56:52.153Z,0.02,0.066,3.3
2026-06-10T00:56:52.355Z,0.02,0.066,3.3
2026-06-10T00:56:52.558Z,0.02,0.066,3.3
2026-06-10T00:56:52.759Z,0.01,0.033,3.3
2026-06-10T00:56:52.960Z,0.01,0.033,3.3
2026-06-10T00:56:53.161Z,0.01,0.033,3.3
2026-06-10T00:56:53.362Z,0.01,0.033,3.3
2026-06-10T00:56:53.563Z,0.01,0.033,3.3
2026-06-10T00:56:53.764Z,0.01,0.033,3.3
2026-06-10T00:56:53.964Z,0.01,0.033,3.3
2026-06-10T00:56:54.165Z,0.02,0.066,3.3
2026-06-10T00:56:54.367Z,0.02,0.066,3.3
2026-06-10T00:56:54.568Z,0.02,0.066,3.3
2026-06-10T00:56:54.769Z,0.01,0.033,3.3
2026-06-10T00:56:54.971Z,0.01,0.033,3.3
2026-06-10T00:56:55.172Z,0.01,0.033,3.3
2026-06-10T00:56:55.374Z,0.02,0.066,3.3
2026-06-10T00:56:55.576Z,0.02,0.066,3.3
2026-06-10T00:56:55.777Z,0.02,0.066,3.3
2026-06-10T00:56:55.978Z,0.02,0.066,3.3
2026-06-10T00:56:56.181Z,0.01,0.033,3.3
2026-06-10T00:56:56.382Z,0.01,0.033,3.3
2026-06-10T00:56:56.585Z,0.01,0.033,3.3
2026-06-10T00:56:56.786Z,0.02,0.066,3.3
2026-06-10T00:56:56.986Z,0.02,0.066,3.3
2026-06-10T00:56:57.187Z,0.01,0.033,3.3
2026-06-10T00:56:57.388Z,0.02,0.066,3.3
2026-06-10T00:56:57.589Z,0.02,0.066,3.3
2026-06-10T00:56:57.792Z,0.01,0.033,3.3
2026-06-10T00:56:57.993Z,0.01,0.033,3.3
2026-06-10T00:56:58.194Z,0.02,0.066,3.3
2026-06-10T00:56:58.395Z,0.02,0.066,3.3
2026-06-10T00:56:58.596Z,0.02,0.066,3.3
2026-06-10T00:56:58.797Z,0.01,0.033,3.3
2026-06-10T00:56:58.998Z,0.01,0.033,3.3
2026-06-10T00:56:59.199Z,0.01,0.033,3.3
2026-06-10T00:56:59.401Z,0.02,0.066,3.3
2026-06-10T00:56:59.611Z,0.02,0.066,3.3
2026-06-10T00:56:59.805Z,0.02,0.066,3.3
2026-06-10T00:57:00.013Z,0.01,0.033,3.3
2026-06-10T00:57:00.207Z,0.01,0.033,3.3
2026-06-10T00:57:00.409Z,0.01,0.033,3.3
2026-06-10T00:57:00.611Z,0.02,0.066,3.3
2026-06-10T00:57:00.812Z,0.02,0.066,3.3
2026-06-10T00:57:01.014Z,0.02,0.066,3.3
2026-06-10T00:57:01.215Z,0.02,0.066,3.3
2026-06-10T00:57:01.418Z,0.01,0.033,3.3
2026-06-10T00:57:01.618Z,0.01,0.033,3.3
2026-06-10T00:57:01.818Z,0.02,0.066,3.3
2026-06-10T00:57:02.021Z,0.02,0.066,3.3
2026-06-10T00:57:02.225Z,0.02,0.066,3.3
2026-06-10T00:57:02.427Z,0.02,0.066,3.3
2026-06-10T00:57:02.627Z,0.02,0.066,3.3
2026-06-10T00:57:02.828Z,0.02,0.066,3.3
2026-06-10T00:57:03.029Z,0.01,0.033,3.3
2026-06-10T00:57:03.231Z,0.02,0.066,3.3
2026-06-10T00:57:03.431Z,0.02,0.066,3.3
2026-06-10T00:57:03.632Z,0.02,0.066,3.3
2026-06-10T00:57:03.833Z,0.02,0.066,3.3
2026-06-10T00:57:04.036Z,0.01,0.033,3.3
2026-06-10T00:57:04.236Z,0.01,0.033,3.3
2026-06-10T00:57:04.441Z,0.01,0.033,3.3
2026-06-10T00:57:04.638Z,0.01,0.033,3.3
2026-06-10T00:57:04.839Z,0.02,0.066,3.3
2026-06-10T00:57:05.039Z,0.02,0.066,3.3
2026-06-10T00:57:05.242Z,0.02,0.066,3.3
2026-06-10T00:57:05.445Z,0.02,0.066,3.3
2026-06-10T00:57:05.644Z,0.02,0.066,3.3
2026-06-10T00:57:05.844Z,0.01,0.033,3.3
2026-06-10T00:57:06.045Z,0.01,0.033,3.3
2026-06-10T00:57:06.245Z,0.01,0.033,3.3
2026-06-10T00:57:06.452Z,0.02,0.066,3.3
2026-06-10T00:57:06.651Z,0.02,0.066,3.3
2026-06-10T00:57:06.854Z,0.02,0.066,3.3
2026-06-10T00:57:07.055Z,0.01,0.033,3.3
2026-06-10T00:57:07.257Z,0.01,0.033,3.3
2026-06-10T00:57:07.459Z,0.01,0.033,3.3
2026-06-10T00:57:07.660Z,0.01,0.033,3.3
2026-06-10T00:57:07.862Z,0.01,0.033,3.3
2026-06-10T00:57:08.064Z,0,0,3.3
2026-06-10T00:57:08.266Z,0,0,3.3
2026-06-10T00:57:08.468Z,0.01,0.033,3.3
2026-06-10T00:57:08.670Z,0.01,0.033,3.3
2026-06-10T00:57:08.871Z,0.01,0.033,3.3
2026-06-10T00:57:09.072Z,0.01,0.033,3.3
2026-06-10T00:57:09.273Z,0.01,0.033,3.3
2026-06-10T00:57:09.476Z,0.01,0.033,3.3
2026-06-10T00:57:09.678Z,0.02,0.066,3.3
2026-06-10T00:57:09.880Z,0.02,0.066,3.3
2026-06-10T00:57:10.082Z,0.02,0.066,3.3
2026-06-10T00:57:10.284Z,0.02,0.066,3.3
2026-06-10T00:57:10.485Z,0.01,0.033,3.3
2026-06-10T00:57:10.687Z,0.02,0.066,3.3
2026-06-10T00:57:10.888Z,0.02,0.066,3.3
2026-06-10T00:57:11.089Z,0.02,0.066,3.3
2026-06-10T00:57:11.291Z,0.02,0.066,3.3
2026-06-10T00:57:11.492Z,0.01,0.033,3.3
2026-06-10T00:57:11.694Z,0.01,0.033,3.3
2026-06-10T00:57:11.895Z,0.02,0.066,3.3
2026-06-10T00:57:12.097Z,0.02,0.066,3.3
2026-06-10T00:57:12.297Z,0.02,0.066,3.3
2026-06-10T00:57:12.498Z,0.03,0.099,3.3
2026-06-10T00:57:12.700Z,0.02,0.066,3.3
2026-06-10T00:57:12.903Z,0.01,0.033,3.3
2026-06-10T00:57:13.102Z,0.01,0.033,3.3
2026-06-10T00:57:13.305Z,0.01,0.033,3.3
2026-06-10T00:57:13.506Z,0.01,0.033,3.3
2026-06-10T00:57:13.707Z,0.02,0.066,3.3
2026-06-10T00:57:13.908Z,0.01,0.033,3.3
2026-06-10T00:57:14.109Z,0.01,0.033,3.3
2026-06-10T00:57:14.310Z,0.02,0.066,3.3
2026-06-10T00:57:14.511Z,0.02,0.066,3.3
2026-06-10T00:57:14.712Z,0.01,0.033,3.3
2026-06-10T00:57:14.913Z,0.02,0.066,3.3
2026-06-10T00:57:15.114Z,0.02,0.066,3.3
2026-06-10T00:57:15.315Z,0.02,0.066,3.3
2026-06-10T00:57:15.518Z,0.02,0.066,3.3
2026-06-10T00:57:15.720Z,0.02,0.066,3.3
2026-06-10T00:57:15.921Z,0.01,0.033,3.3
2026-06-10T00:57:16.121Z,0.01,0.033,3.3
2026-06-10T00:57:16.324Z,0.02,0.066,3.3
2026-06-10T00:57:16.524Z,0.02,0.066,3.3
2026-06-10T00:57:16.727Z,0.02,0.066,3.3
2026-06-10T00:57:16.928Z,0.02,0.066,3.3
2026-06-10T00:57:17.129Z,0.02,0.066,3.3
2026-06-10T00:57:17.330Z,0.01,0.033,3.3
2026-06-10T00:57:17.532Z,0.01,0.033,3.3
2026-06-10T00:57:17.734Z,0.01,0.033,3.3
2026-06-10T00:57:17.935Z,0.02,0.066,3.3
2026-06-10T00:57:18.138Z,0.02,0.066,3.3
2026-06-10T00:57:18.340Z,0.02,0.066,3.3
2026-06-10T00:57:18.540Z,0.01,0.033,3.3
2026-06-10T00:57:18.741Z,0.01,0.033,3.3
2026-06-10T00:57:18.943Z,0.01,0.033,3.3
2026-06-10T00:57:19.145Z,0.01,0.033,3.3
2026-06-10T00:57:19.345Z,0.02,0.066,3.3
2026-06-10T00:57:19.547Z,0.02,0.066,3.3
2026-06-10T00:57:19.749Z,0.02,0.066,3.3
2026-06-10T00:57:19.951Z,0.02,0.066,3.3
2026-06-10T00:57:20.152Z,0.02,0.066,3.3
2026-06-10T00:57:20.354Z,0.02,0.066,3.3
2026-06-10T00:57:20.556Z,0.01,0.033,3.3
